DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2015,36,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2016,36.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2017,36.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2018,36.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2019,35.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2020,33.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2021,35.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BE,2022,33.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2000,9.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2001,9.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2002,9.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2003,9.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2004,9.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2005,10.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2006,10.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2007,10.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2008,10,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2009,8.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2010,8.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2011,9.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2012,9.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2013,8.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2014,9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2015,9.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2016,9.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2017,9.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2018,9.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2019,9.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2020,9.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2021,10.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,BG,2022,9.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2000,1.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2001,1.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2002,1.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2003,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2004,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2005,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2006,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2007,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2008,2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2009,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2010,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2011,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2012,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2013,1.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2014,1.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2015,1.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2016,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2017,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2018,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2019,1.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2020,1.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2021,1.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CY,2022,1.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2000,25.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2001,25.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2002,25,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2003,26.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2004,26.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2005,26.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2006,26.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2007,26.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2008,25.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2009,24.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2010,25.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2011,24.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2012,24.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2013,24.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2014,23.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2015,24.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2016,24.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2017,25.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2018,25.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2019,25.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2020,24.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2021,26.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,CZ,2022,24.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2000,220.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2001,223.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2002,220.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2003,224.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2004,222.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2005,219.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2006,225.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2007,213,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2008,221.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2009,208.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2010,223,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2011,211.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2012,215.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2013,221,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2014,210,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2015,212.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2016,216.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2017,218.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2018,215.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2019,214.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2020,202.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2021,208.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DE,2022,203.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2000,14.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2001,15.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2002,14.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2003,15.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2004,15.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2005,15.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2006,15.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2007,15.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2008,15.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2009,14.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2010,15.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2011,14.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2012,14.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2013,14.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2014,13.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2015,14.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2016,14.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2017,14.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2018,14.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2019,14.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2020,13.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2021,13.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,DK,2022,13.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2000,2.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2001,2.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2002,2.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2003,2.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2004,2.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2005,2.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2006,2.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2007,3.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2008,3.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2009,2.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2010,2.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2011,2.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2012,2.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2013,2.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2014,2.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2015,2.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2016,2.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2017,2.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2018,3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2019,2.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2020,2.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2021,2.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EE,2022,2.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2000,18.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2001,19.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2002,19.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2003,20.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2004,20.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2005,21,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2006,21.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2007,22.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2008,21.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2009,20.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2010,19.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2011,18.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2012,17.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2013,15.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2014,15.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2015,16.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2016,16.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2017,16.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2018,15.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2019,16.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2020,14.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2021,15.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EL,2022,16.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2000,80,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2001,84,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2002,85.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2003,90.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2004,95.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2005,98.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2006,95.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2007,98.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2008,95,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2009,88.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2010,89.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2011,87.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2012,83.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2013,81.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2014,79.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2015,80.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2016,82.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2017,84.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2018,86.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2019,86.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2020,73.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2021,80.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,ES,2022,81.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2000,979.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2001,1002.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2002,996.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2003,1026.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2004,1036.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2005,1041.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2006,1045.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2007,1028.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2008,1036.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2009,980.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2010,1025.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2011,985.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2012,983.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2013,981,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2014,939.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2015,958.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2016,977.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2017,989.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2018,992.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2019,986.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2020,906.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2021,967.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,EU27_2020,2022,940.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2000,24.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2001,24.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2002,25.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2003,25.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2004,26.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2005,25.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2006,26.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2007,26.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2008,25.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2009,23.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2010,26.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2011,25,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2012,25.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2013,24.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2014,24.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2015,24.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2016,25.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2017,25.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2018,25.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2019,25.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2020,23.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2021,24.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FI,2022,23.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2000,154.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2001,159.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2002,156.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2003,158.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2004,160.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2005,160.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2006,157.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2007,153.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2008,155.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2009,149.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2010,154,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2011,148.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2012,153.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2013,155.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2014,145,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2015,148.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2016,150.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2017,149.1,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2018,147,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2019,145.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2020,129.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2021,143.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,FR,2022,138.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2000,6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2001,6.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2002,6.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2003,6.8,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2004,7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2005,7.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2006,7.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2007,7.3,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2008,7.4,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2009,7.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2010,7.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2011,7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2012,6.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2013,6.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2014,6.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2015,6.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2016,6.6,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2017,6.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2018,6.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2019,6.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2020,6.5,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2021,7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HR,2022,6.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HU,2000,16.2,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HU,2001,16.9,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HU,2002,17,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HU,2003,17.7,
ESTAT:SDG_07_11(1.0),18/04/24 23:00:00,A,MTOE,HU,2004,17.6,
